1711392875,Calibration,0,0,620456,1364004,96333,220147,313790,61267
1711392876,Calibration,0,0,250573,144595,33531,11279,27574,10079
1711392877,Calibration,0,0,532839,909838,749763,222010,130619,105656
1711392878,Calibration,0,0,837042,375639,50311,92048,82193,40708
1711392879,Calibration,0,0,228245,345804,58868,166144,20719,29705
1711392880,Calibration,0,0,176634,216546,19283,153729,20812,22168
1711392881,Calibration,0,0,141471,239165,17192,103910,50286,18158
1711392882,Calibration,0,0,552589,901355,539932,206049,651461,175522
1711392883,Calibration,0,0,181094,385549,54462,60642,93556,41442
1711392884,Meditation,0,0,960651,816267,343729,369962,246170,154903
1711392885,Meditation,0,0,611079,1917861,210124,672779,59995,136163
1711392886,Meditation,0,0,483885,193360,41184,67905,53338,24246
1711392887,Meditation,0,0,1335654,1090805,74090,173887,107767,97296
1711392888,Meditation,0,0,236517,443692,151223,61322,32313,18117
1711392889,Meditation,0,0,1005155,1220953,169757,363782,150705,142393
1711392890,Meditation,0,0,811328,76677,63793,151556,4599,35781
1711392891,Meditation,0,0,298886,356499,20750,24204,26576,32731
1711392892,Meditation,0,0,231452,1814287,711214,230326,201748,101303
1711392893,Meditation,0,0,381037,1040360,160577,343887,210877,189176
1711392894,Meditation,0,0,1993333,1231666,313653,349133,117383,60105
1711392895,Meditation,0,0,228332,49394,50498,112882,14055,43214
1711392896,Meditation,0,0,1884507,770066,48291,248791,536180,186795
1711392897,Meditation,0,0,1647749,924545,375326,92328,19867,86309
1711392898,Meditation,0,0,1473474,1502016,84438,141106,92633,72896
1711392899,Meditation,0,0,295639,769301,173317,440767,29170,115606
1711392900,Meditation,0,0,682259,1200686,903077,318391,249556,103594
1711392901,Meditation,0,0,1171597,310917,1164700,294219,98706,104595
1711392902,Meditation,0,0,1514035,709187,238315,183803,104031,52170
1711392903,Meditation,0,0,161473,403237,33184,168022,42630,34585
1711392904,Meditation,0,0,424531,293375,16347,88138,51561,73296
1711392905,Meditation,0,0,1163602,1221597,217010,687002,234420,116707
1711392906,Meditation,0,0,537186,207690,95197,21344,52620,25747
1711392907,Meditation,0,0,154491,187038,102880,155341,19255,25311
1711392908,Meditation,0,0,1064196,1483939,351250,592014,146417,172941
1711392909,Meditation,0,0,440309,359837,119543,50031,80107,21861
1711392910,Meditation,0,0,416406,1883564,93020,318379,121876,81006
1711392911,Meditation,0,0,502076,444536,142698,240307,71542,156026
1711392912,Meditation,0,0,1007096,408843,91581,45693,131750,54103
1711392913,Meditation,0,0,134443,101418,77851,29990,37306,32464
1711392914,Meditation,0,0,151314,262654,3191,66849,36556,15276
1711392915,Meditation,0,0,83320,433672,73594,30231,31550,34504
1711392916,Meditation,0,0,375958,1249812,187936,292317,116657,142964
1711392917,Meditation,0,0,521574,208357,24178,31697,68918,42004
1711392918,Meditation,0,0,691939,355198,48093,143814,39275,16920
1711392919,Meditation,0,0,532796,843708,215033,275162,131582,88828
1711392920,Meditation,0,0,431528,369091,5407,28138,92458,54675
1711392921,Meditation,0,0,1787185,840489,208790,747235,133514,83553
1711392922,Meditation,0,0,118737,277175,97546,89826,35311,56716
1711392923,Meditation,0,0,222016,355933,53377,36818,20478,23108
1711392924,Meditation,0,0,764700,241707,23469,31245,45526,15239
1711392925,Meditation,0,0,471746,178519,260061,78570,21267,19104
1711392926,Meditation,0,0,522884,333226,16996,81000,59267,33020
1711392927,Meditation,0,0,273990,334125,72794,99638,10209,31352
1711392928,Meditation,0,0,308284,255049,49861,36851,54922,10964
1711392929,Meditation,0,0,610086,515123,22971,124442,38215,48812
1711392930,Meditation,0,0,55059,235433,68215,63796,34744,60570
1711392930,Meditation,0,0,806673,129436,12612,43960,13817,21306
1711392932,Meditation,0,0,333353,1116477,59890,584703,56175,117468
1711392932,Meditation,0,0,190156,390116,115920,96095,37686,20069
1711392933,Meditation,0,0,391474,176097,43600,32013,31076,27973
1711392934,Meditation,0,0,907786,1050739,597609,470753,176386,146588
1711392935,Meditation,0,0,377576,118521,46778,42957,36546,23219
1711392936,Meditation,0,0,1857354,324250,37164,248159,349009,86614
1711392937,Meditation,0,0,454734,1783138,116414,875649,72625,73572
1711392938,Meditation,0,0,170417,422144,51168,40298,57201,28827
1711392939,Meditation,0,0,1492244,1800045,96674,196843,25041,84380
1711392940,Meditation,0,0,503185,142255,149973,172041,65649,32541
1711392941,Meditation,0,0,623937,312273,48599,62236,47824,28173
1711392942,Meditation,0,0,434425,639321,236737,332071,321601,73985
1711392943,Meditation,0,0,1864854,894283,195145,163399,145370,72936
1711392944,Meditation,0,0,582661,258727,20003,125865,47045,74179
1711392945,Meditation,0,0,330840,688552,186458,17769,25173,16494
1711392946,Meditation,0,0,162971,203165,42530,30767,48781,43287
1711392947,Meditation,0,0,62004,54337,11098,13028,6916,6906
1711392948,Calibration,0,0,1087571,430027,388741,442811,227627,82607
1711392949,Calibration,0,0,1381857,1991225,301094,217134,33420,54412
1711392950,Calibration,0,0,476934,394831,48975,38652,47676,39015
1711392951,Calibration,0,0,1762181,1954144,311419,444941,61223,106389
1711392952,Calibration,0,0,249271,967233,1266390,114180,112920,93578
1711393009,Calibration,0,0,1307798,1645020,466838,128632,86438,60997
1711393010,Calibration,0,0,477385,304652,99850,25818,5541,29261
1711393011,Calibration,0,0,484302,351352,41979,77662,24631,45837
1711393012,Calibration,0,0,1357919,1260106,133132,269249,112766,84306
1711393013,Calibration,0,0,2162462,1910694,135021,186650,71289,41383
1711393014,Calibration,0,0,33039,291894,48973,129068,35536,38755
1711393015,Calibration,0,0,244105,356034,196339,47719,23268,28599
1711393016,Calibration,0,0,484519,1539485,109833,279307,95736,37455
1711393017,Memory1,0,0,576755,289178,49458,34653,31283,41497
1711393018,Memory1,0,0,1566919,766449,33409,133128,106038,45222
1711393019,Memory1,0,0,1338355,781767,160357,510670,153755,144633
1711393020,Memory1,0,0,231967,618140,123258,198150,9655,20557
1711393021,Memory1,0,0,1113019,685719,62831,340617,174104,45979
1711393022,Memory1,0,0,137112,1523081,327215,201558,132918,100915
1711393023,Memory1,0,0,83127,491701,37097,105117,40468,24975
1711393024,Memory1,0,0,372360,305470,21601,43419,118462,31901
1711393025,Memory1,0,0,524480,326249,26025,67029,44418,30709
1711393026,Memory1,0,0,1176020,211339,48904,51562,29677,13048
1711393027,Memory1,0,0,2030166,1059474,142954,395862,63183,68285
1711393028,Memory1,0,0,388882,808122,403545,484619,138371,55483
1711393029,Memory1,0,0,70696,241990,57467,47036,38510,20304
1711393030,Memory1,0,0,96449,408659,33259,89168,19116,27958
1711393031,Memory1,0,0,385701,843037,352041,304766,186530,91796
1711393032,Memory1,0,0,630421,634544,413979,69938,144079,59835
1711393033,Memory1,0,0,692928,282001,21313,66476,24442,20452
1711393034,Memory1,0,0,395577,154271,85887,17816,47714,18053
1711393035,Memory1,0,0,148028,165237,17227,71533,22460,27685
1711393036,Memory1,0,0,159034,278940,121095,36396,28175,28328
1711393037,Memory1,0,0,85223,193731,61106,25948,44640,27286
1711393038,Memory1,0,0,1509309,917392,254286,297263,111774,54934
1711393039,Memory1,0,0,884211,579785,88848,171474,85617,88669
1711393040,Memory1,0,0,608269,1020040,524618,368883,98896,56521
1711393041,Memory1,0,0,295105,1088175,455108,414535,48842,62401
1711393042,Memory1,0,0,393542,402408,427279,108294,220828,100017
1711393043,Memory1,0,0,528873,1780517,740650,670847,31957,54486
1711393044,Memory1,0,0,96796,227988,24944,60677,36762,17097
1711393045,Memory1,0,0,330841,424252,48604,54376,46770,25979
1711393046,Memory1,0,0,195069,146760,48845,14944,33530,13427
1711393047,Memory1,0,0,424745,931914,127373,180409,39407,65158
1711393048,Memory1,0,0,642659,172493,32914,111757,76775,13956
1711393049,Memory1,0,0,577445,208638,37809,33905,17772,17777
1711393050,Memory1,0,0,404619,142404,108774,15621,23034,7724
1711393051,Memory1,0,0,67165,127084,11477,35051,32644,19792
1711393052,Memory1,0,0,1913183,561695,183213,192229,34682,36625
